"","lon_135","lat_135","albedo_135"
"21649071",-101.78881072998,44.9566040039062,0.118110235780478
"20536023",-97.7304077148438,39.1434669494629,0.110236220061779
"21009455",-103.799346923828,41.2084121704102,0.177165353670716
"22195244",-105.469612121582,48.020679473877,0.149606298655272
"19906572",-91.0547561645508,36.4753913879395,0.0826771650463343
"21789495",-101.995292663574,45.7754974365234,0.129921259358525
"20837931",-106.7138671875,40.1032676696777,0.114173227921128
"20213584",-97.5981903076172,37.510570526123,0.122047243639827
"21315987",-92.3773040771484,43.8185958862305,0.114173227921128
"21550057",-93.9028778076172,45.0373497009277,0.0984251964837313
"19979442",-93.4298934936523,36.6529159545898,0.102362204343081
"20432191",-103.604591369629,38.202220916748,0.196850392967463
"19875342",-89.9936599731445,36.4044723510742,0.161417322233319
"19958907",-102.366195678711,35.9307327270508,0.322834644466639
"20275985",-97.4029388427734,37.8386878967285,0.129921259358525
"19657020",-93.8852767944336,35.0459060668945,0.169291337952018
"20842853",-97.5266265869141,40.773078918457,0.114173227921128
"19646908",-103.196113586426,34.3832054138184,0.507874013856053
"20645311",-100.338890075684,39.5201950073242,0.145669290795922
"21285205",-107.661056518555,42.4631462097168,0.15748031437397
"22507273",-104.932716369629,50.1162796020508,0.125984251499176
"20941834",-103.350227355957,40.8755416870117,0.161417322233319
"21285023",-101.68571472168,42.8749542236328,0.125984251499176
"20379927",-94.9057769775391,38.5548667907715,0.0984251964837313
"22444846",-104.243675231934,49.7497596740723,0.118110235780478
"21394213",-100.862907409668,43.5536613464355,0.15748031437397
"22975225",-99.5025863647461,53.9503173828125,0.062992125749588
"21071969",-107.194435119629,41.3233375549316,0.110236220061779
"20661112",-106.631500244141,39.1850929260254,0.0669291336089373
"21326671",-103.166641235352,42.9998741149902,0.185039369389415
"19984469",-86.2560501098633,37.2526321411133,0.125984251499176
"21482612",-100.42147064209,44.0941543579102,0.129921259358525
"21565794",-99.3449249267578,44.6626777648926,0.165354330092669
"21945456",-99.6855697631836,46.9134063720703,0.10629921220243
"21061443",-103.224761962891,41.5298347473145,0.149606298655272
"20905374",-101.499801635742,40.8103103637695,0.153543306514621
"20702215",-88.6140823364258,40.7649345397949,0.0984251964837313
"20353767",-88.5628280639648,38.9373054504395,0.118110235780478
"20249916",-95.0483093261719,37.8825950622559,0.094488188624382
"19626183",-105.397232055664,34.1588096618652,0.716535430401564
"20364127",-86.665168762207,39.1548500061035,0.173228345811367
"21592037",-107.674171447754,44.2017250061035,0.188976377248764
"20848371",-107.885368347168,40.0870590209961,0.125984251499176
"21711423",-99.6932067871094,45.4931297302246,0.122047243639827
"20592987",-88.0192718505859,40.2359352111816,0.137795275077224
"19730055",-101.400344848633,34.8880195617676,0.291338581591845
"22309468",-97.8221664428711,49.4003677368164,0.114173227921128
"20390428",-98.4589996337891,38.3422660827637,0.114173227921128
"20728286",-91.5782165527344,40.6464004516602,0.0826771650463343
"21519218",-107.311714172363,43.8060111999512,0.149606298655272
"20978245",-103.582214355469,41.0551109313965,0.141732282936573
"21820434",-90.8303527832031,46.950439453125,0.0826771650463343
"20067703",-87.332893371582,37.5809898376465,0.129921259358525
"22564549",-107.4970703125,50.3101844787598,0.129921259358525
"21742502",-94.5742950439453,46.1227111816406,0.0905511807650328
"21690483",-94.0968017578125,45.8533515930176,0.0984251964837313
"20348681",-93.3016510009766,38.5207481384277,0.10629921220243
"21170238",-86.3228988647461,43.5537376403809,0.0748031493276358
"20702243",-89.8756866455078,40.6541290283203,0.094488188624382
"19994928",-88.8215179443359,37.0923500061035,0.110236220061779
"22356492",-106.435775756836,48.9935569763184,0.133858267217875
"20692093",-99.554557800293,39.8216705322266,0.161417322233319
"21201949",-106.166770935059,42.0989646911621,0.149606298655272
"21305862",-102.942901611328,42.8990859985352,0.177165353670716
"20811783",-102.1357421875,40.2672233581543,0.133858267217875
"21003803",-85.8580093383789,42.6633567810059,0.0708661414682865
"20811788",-102.299667358398,40.2558135986328,0.125984251499176
"20046956",-89.7380142211914,37.2784042358398,0.0826771650463343
"21196625",-102.112144470215,42.3512153625488,0.149606298655272
"20213514",-95.1245346069336,37.6930961608887,0.0866141729056835
"19740107",-89.1952972412109,35.8030662536621,0.137795275077224
"21778981",-97.662239074707,46.069149017334,0.118110235780478
"20078650",-106.281631469727,36.2791061401367,0.196850392967463
"20327938",-95.5296173095703,38.24169921875,0.10629921220243
"21555587",-106.174987792969,44.0914421081543,0.165354330092669
"21488012",-107.224967956543,43.6332740783691,0.118110235780478
"20801083",-91.0334091186523,41.0835571289062,0.0984251964837313
"21108179",-100.882759094238,41.9544906616211,0.169291337952018
"21175872",-103.76831817627,42.1179580688477,0.169291337952018
"20665803",-88.2944183349609,40.5985946655273,0.149606298655272
"20286287",-93.8127517700195,38.1621780395508,0.118110235780478
"21030278",-104.470420837402,41.2752799987793,0.145669290795922
"21337172",-106.452323913574,42.8311386108398,0.141732282936573
"22252234",-96.7456970214844,49.1234092712402,0.10629921220243
"22231716",-107.865180969238,48.0801239013672,0.173228345811367
"19776861",-101.45760345459,35.1084327697754,0.15748031437397
"20598468",-99.0528030395508,39.3695411682129,0.137795275077224
"22143293",-107.442901611328,47.547004699707,0.192913385108113
"21045877",-104.385925292969,41.365348815918,0.145669290795922
"20613834",-90.0040588378906,40.1731643676758,0.0905511807650328
"22023577",-103.860366821289,47.0609130859375,0.125984251499176
"21212377",-107.014305114746,42.1014938354492,0.165354330092669
"20005745",-103.388359069824,36.0952072143555,0.251968502998352
"20931268",-97.682975769043,41.2362327575684,0.10629921220243
"20432152",-102.386917114258,38.2818336486816,0.236220471560955
"20988652",-103.773262023926,41.09814453125,0.137795275077224
"20208292",-94.3371429443359,37.7266159057617,0.102362204343081
"21404413",-92.9407424926758,44.2755851745605,0.102362204343081
"19958769",-97.977424621582,36.2206153869629,0.192913385108113
"21129128",-105.738327026367,41.7277297973633,0.133858267217875
"20952009",-95.3612899780273,41.5346450805664,0.10629921220243
"21149844",-102.934127807617,42.0336723327637,0.153543306514621
"22376992",-93.7348022460938,50.2401809692383,0.031496062874794
"22424007",-102.838722229004,49.7245712280273,0.10629921220243
"21700996",-98.7057037353516,45.5127792358398,0.125984251499176
"22314729",-100.372093200684,49.2082099914551,0.102362204343081
"20192773",-97.2956390380859,37.4280738830566,0.0984251964837313
"19464588",-93.4382705688477,34.1585578918457,0.21259842440486
"19849314",-88.9610900878906,36.358024597168,0.118110235780478
"20348837",-98.9145812988281,38.0982055664062,0.118110235780478
"20343293",-85.1494216918945,39.1803741455078,0.169291337952018
"20400748",-95.5912933349609,38.6088829040527,0.0826771650463343
"20379857",-92.2106323242188,38.7683143615723,0.094488188624382
"19849772",-104.574699401855,35.2691116333008,0.192913385108113
"22215781",-94.6092681884766,49.0865592956543,0.0905511807650328
"20427114",-107.29158782959,37.9506874084473,0.0866141729056835
"20723423",-103.717887878418,39.6946411132812,0.181102361530066
"19631013",-93.7293167114258,34.9322891235352,0.125984251499176
"21779090",-101.862197875977,45.7234497070312,0.137795275077224
"20671370",-102.192375183105,39.526008605957,0.192913385108113
"22788127",-105.387252807617,52.0437469482422,0.137795275077224
"21222635",-102.351181030273,42.4777450561523,0.15748031437397
"19906952",-103.849945068359,35.5876159667969,0.228346455842257
"19521811",-94.0542526245117,34.3866882324219,0.216535432264209
"20473537",-94.8691864013672,39.0395050048828,0.114173227921128
"21695842",-100.49299621582,45.3355178833008,0.133858267217875
"22481078",-96.9368667602539,50.6356010437012,0.133858267217875
"21461800",-100.079902648926,44.0013046264648,0.133858267217875
"20270684",-93.7677154541016,38.0864791870117,0.0866141729056835
"21498403",-106.899604797363,43.7142562866211,0.0984251964837313
"22424017",-103.233619689941,49.6920623779297,0.10629921220243
"20119844",-92.9075775146484,37.3923568725586,0.102362204343081
"19662062",-87.676139831543,35.5423202514648,0.078740157186985
"21082180",-101.02237701416,41.8016738891602,0.145669290795922
"20697449",-104.611854553223,39.5004386901855,0.125984251499176
"20832429",-96.69091796875,40.7827339172363,0.0984251964837313
"19964171",-104.266448974609,35.839599609375,0.413385825231671
"21472411",-107.245651245117,43.5429077148438,0.102362204343081
"22325101",-99.1327896118164,49.3854103088379,0.114173227921128
"20296699",-94.2200317382812,38.1833724975586,0.102362204343081
"20988606",-102.262786865234,41.2033500671387,0.200787400826812
"20312051",-83.2027206420898,39.1926574707031,0.145669290795922
"20369612",-97.98681640625,38.2706336975098,0.137795275077224
"21409815",-100.86457824707,43.6425094604492,0.122047243639827
"21430818",-107.606376647949,43.2832221984863,0.196850392967463
"20187548",-96.4438781738281,37.4641494750977,0.114173227921128
"21716822",-106.73511505127,44.994270324707,0.118110235780478
"19984454",-85.5523071289062,37.3119010925293,0.177165353670716
"21498291",-103.160430908203,43.9756011962891,0.110236220061779
"20645288",-99.5609130859375,39.5761756896973,0.15748031437397
"21929959",-103.65454864502,46.4989318847656,0.125984251499176
"20281356",-102.963111877441,37.4834480285645,0.185039369389415
"20827448",-104.177742004395,40.2107887268066,0.161417322233319
"22777563",-98.361083984375,52.588794708252,0.0275590550154448
"20895096",-105.471611022949,40.4844589233398,0.062992125749588
"21118631",-102.615905761719,41.8850402832031,0.137795275077224
"20280987",-89.8344955444336,38.4559593200684,0.118110235780478
"20286300",-94.302619934082,38.124095916748,0.110236220061779
"21773928",-103.263717651367,45.584228515625,0.110236220061779
"21680419",-106.771690368652,44.777271270752,0.125984251499176
"22117221",-105.009162902832,47.5599555969238,0.141732282936573
"21409590",-91.8845367431641,44.4013633728027,0.078740157186985
"20957455",-103.975791931152,40.9165153503418,0.169291337952018
"20047072",-94.2643508911133,36.9250984191895,0.145669290795922
"22138020",-104.873062133789,47.7018127441406,0.145669290795922
"20624618",-103.868026733398,39.1707801818848,0.177165353670716
"21945471",-100.273735046387,46.8643989562988,0.102362204343081
"21669843",-100.660766601562,45.1678581237793,0.129921259358525
"19959065",-106.977317810059,35.658748626709,0.299212597310543
"20354254",-105.720542907715,37.6769981384277,0.173228345811367
"21248654",-102.894607543945,42.5830764770508,0.161417322233319
"21456738",-104.918960571289,43.6114234924316,0.149606298655272
"22429059",-96.4883193969727,50.3241081237793,0.094488188624382
"21467183",-106.360771179199,43.5718765258789,0.141732282936573
"21778952",-96.4698104858398,46.1731567382812,0.0984251964837313
"20124886",-86.2159805297852,37.9650192260742,0.161417322233319
"21778903",-94.3669738769531,46.3620567321777,0.078740157186985
"22361673",-105.71117401123,49.0822448730469,0.165354330092669
"20728403",-96.1952667236328,40.2681579589844,0.0984251964837313
"19756055",-101.330413818359,35.0167121887207,0.20866141654551
"22288645",-96.9614715576172,49.3422584533691,0.10629921220243
"22080722",-101.497955322266,47.6066207885742,0.0236220471560955
"20291531",-95.4245223999023,38.0647659301758,0.0984251964837313
"21633381",-98.4905242919922,45.1297378540039,0.125984251499176
"22314670",-97.8713531494141,49.430347442627,0.110236220061779
"21217552",-106.210906982422,42.1821632385254,0.141732282936573
"20343283",-84.6457748413086,39.2252426147461,0.062992125749588
"20281072",-93.2633895874023,38.1786727905273,0.078740157186985
"20432269",-105.961227416992,38.0555305480957,0.185039369389415
"21654290",-102.448867797852,44.9364204406738,0.110236220061779
"22751551",-98.0259094238281,52.4324073791504,0.0118110235780478
"22611275",-104.403274536133,50.8726272583008,0.114173227921128
"20988656",-103.902725219727,41.0891952514648,0.169291337952018
"19969058",-94.064208984375,36.5536994934082,0.125984251499176
"20364388",-97.1716613769531,38.3039398193359,0.110236220061779
"22814004",-99.9477996826172,52.7050132751465,0.062992125749588
"19833929",-97.0541687011719,35.6758079528809,0.531496061012149
"21076977",-100.939628601074,41.7793617248535,0.161417322233319
"21357844",-102.113746643066,43.2527351379395,0.078740157186985
"20260302",-94.4884185791016,37.9779510498047,0.094488188624382
"20125303",-101.773239135742,36.7844429016113,0.287401573732495
"22517429",-94.2574157714844,51.1465034484863,0.118110235780478
"20489464",-105.660621643066,38.3639907836914,0.102362204343081
"20452859",-99.2844772338867,38.6016731262207,0.149606298655272
"19917338",-103.40892791748,35.6644821166992,0.291338581591845
"21129106",-105.037078857422,41.7744483947754,0.125984251499176
"19849780",-104.806137084961,35.2556838989258,0.220472440123558
"21831268",-107.833404541016,45.6006393432617,0.137795275077224
"19979249",-85.3452377319336,37.3033676147461,0.228346455842257
"21622829",-92.1471405029297,45.6289291381836,0.0748031493276358
"20000567",-104.056732177734,36.0291938781738,0.47244094312191
"21924464",-91.4270401000977,47.5366554260254,0.0708661414682865
"19854619",-93.0828094482422,36.0644111633301,0.228346455842257
"21618004",-106.506385803223,44.4306526184082,0.141732282936573
"20208572",-103.656852722168,37.0766830444336,0.153543306514621
"20301906",-94.4595413208008,38.1913299560547,0.094488188624382
"21425558",-105.693489074707,43.3803825378418,0.133858267217875
"20348705",-94.2180633544922,38.4486923217773,0.110236220061779
"21030215",-102.409843444824,41.4179420471191,0.185039369389415
"22086079",-107.19953918457,47.2046318054199,0.153543306514621
"21092663",-103.770324707031,41.6617317199707,0.15748031437397
"22096437",-105.680213928223,47.379093170166,0.15748031437397
"22299245",-104.990516662598,48.7283706665039,0.137795275077224
"19782175",-104.82022857666,34.9311599731445,0.330708660185337
"19802736",-97.3924102783203,35.5012893676758,0.602362202480435
"20218566",-89.2718811035156,38.1838874816895,0.0984251964837313
"20140692",-94.6175537109375,37.3655967712402,0.118110235780478
"19766251",-94.5903015136719,35.5226860046387,0.519685037434101
"20187422",-91.7410278320312,37.8245506286621,0.0905511807650328
"21498405",-106.964279174805,43.7098655700684,0.118110235780478
"20837789",-102.241836547852,40.3975105285645,0.145669290795922
"21290234",-102.045745849609,42.8773422241211,0.153543306514621
"22824357",-97.6448211669922,53.000301361084,0.0354330707341433
"20390607",-104.214004516602,37.9528999328613,0.185039369389415
"21856878",-92.6527633666992,46.9991683959961,0.0748031493276358
"22413548",-100.507209777832,49.8527908325195,0.102362204343081
"21628403",-106.435111999512,44.4960441589355,0.125984251499176
"21591830",-100.561309814453,44.7171363830566,0.0275590550154448
"20842676",-90.4797210693359,41.356388092041,0.0984251964837313
"20707722",-100.481155395508,39.8362464904785,0.169291337952018
"20374643",-91.6731567382812,38.7851753234863,0.094488188624382
"22938912",-103.736976623535,53.2905693054199,0.110236220061779
"21071811",-102.120056152344,41.6648750305176,0.153543306514621
"20593383",-102.863288879395,39.0759468078613,0.149606298655272
"21477405",-100.189796447754,44.0822601318359,0.0905511807650328
"20671167",-95.103889465332,40.0524101257324,0.094488188624382
"19719250",-86.8595886230469,35.8873062133789,0.122047243639827
"21082227",-102.618072509766,41.6858673095703,0.169291337952018
"22153565",-102.747924804688,47.9666328430176,0.102362204343081
"21893384",-97.0788879394531,46.817497253418,0.0866141729056835
"20962585",-101.656120300293,41.1063575744629,0.161417322233319
"20224168",-103.492454528809,37.1645240783691,0.141732282936573
"21992386",-104.335144042969,46.831413269043,0.133858267217875
"21378703",-104.044975280762,43.230052947998,0.141732282936573
"20796238",-103.960838317871,40.0606269836426,0.177165353670716
"21097904",-105.077362060547,41.6014060974121,0.129921259358525
"19688055",-87.2412414550781,35.7039642333984,0.078740157186985
"21326802",-107.43660736084,42.7091598510742,0.161417322233319
"20468274",-92.4547271728516,39.2052879333496,0.094488188624382
"21784287",-101.72607421875,45.7654495239258,0.114173227921128
"20915928",-106.39729309082,40.5361137390137,0.102362204343081
"21477571",-105.932411193848,43.6601066589355,0.122047243639827
"20036504",-87.5522613525391,37.4055137634277,0.094488188624382
"22897179",-98.0204772949219,53.5043640136719,0.0275590550154448
"22257722",-107.962593078613,48.240348815918,0.153543306514621
"21102973",-100.695503234863,41.939826965332,0.15748031437397
"22782807",-100.339996337891,52.4416465759277,0.145669290795922
"20681695",-99.6626739501953,39.7591285705566,0.149606298655272
"22554019",-102.509338378906,50.6342010498047,0.10629921220243
"20468588",-103.404037475586,38.4003410339355,0.165354330092669
"21732210",-99.080322265625,45.6677627563477,0.118110235780478
"20900267",-104.545860290527,40.5726127624512,0.118110235780478
"20702126",-84.2046356201172,41.1667060852051,0.20866141654551
"21430392",-91.8310394287109,44.5268363952637,0.094488188624382
"20816936",-100.54793548584,40.4077186584473,0.169291337952018
"21945501",-101.42748260498,46.7699394226074,0.10629921220243
"19854914",-102.853584289551,35.3970680236816,0.244094487279654
"20509772",-87.8508529663086,39.811767578125,0.141732282936573
"21695816",-99.5076370239258,45.4154853820801,0.125984251499176
"21524390",-106.386138916016,43.8974609375,0.141732282936573
"20603813",-103.775337219238,39.0693397521973,0.192913385108113
"20733342",-84.8091125488281,41.2787895202637,0.145669290795922
"20655554",-94.6808776855469,40.0039329528809,0.094488188624382
"20187532",-95.8771133422852,37.5059432983398,0.0984251964837313
"22647639",-102.713386535645,51.2672271728516,0.110236220061779
"21264252",-102.766052246094,42.6793746948242,0.149606298655272
"19651840",-94.6164932250977,34.9685249328613,0.169291337952018
"19469711",-90.5463562011719,34.3936920166016,0.094488188624382
"20037084",-107.339866638184,36.0167503356934,0.204724408686161
"21529202",-91.5854339599609,45.1270027160645,0.0866141729056835
"20702437",-97.549934387207,40.0259399414062,0.110236220061779
"22153636",-105.378219604492,47.7627563476562,0.137795275077224
"20343602",-97.7385025024414,38.1566619873047,0.110236220061779
"20041834",-92.8655166625977,37.0056228637695,0.0826771650463343
"20291613",-98.3066940307617,37.8522415161133,0.118110235780478
"20618978",-87.4286499023438,40.426326751709,0.129921259358525
"22044437",-105.913619995117,47.0369987487793,0.21259842440486
"21659493",-102.532554626465,44.9606590270996,0.110236220061779
"20712640",-89.6797027587891,40.7267990112305,0.102362204343081
"20551814",-103.962852478027,38.7895736694336,0.153543306514621
"19688108",-89.4782791137695,35.5273017883301,0.122047243639827
"20588091",-99.8741912841797,39.255989074707,0.149606298655272
"22512261",-95.8721466064453,50.9515800476074,0.0905511807650328
"20676609",-103.423439025879,39.4700050354004,0.15748031437397
"21019712",-98.8892364501953,41.6220283508301,0.122047243639827
"21519085",-102.864730834961,44.1173286437988,0.125984251499176
"22356480",-105.99584197998,49.026481628418,0.118110235780478
"21222264",-87.2428131103516,43.7610359191895,0.0236220471560955
"20879394",-102.259429931641,40.6176338195801,0.165354330092669
"20858584",-102.003318786621,40.5247955322266,0.133858267217875
"20868696",-91.1951217651367,41.4348487854004,0.0984251964837313
"22075494",-100.432723999023,47.6621589660645,0.102362204343081
"19766573",-104.798873901367,34.8579559326172,0.381889762356877
"22938863",-101.584396362305,53.4808387756348,0.102362204343081
"20676717",-106.738624572754,39.259334564209,0.094488188624382
"22912808",-99.2698516845703,53.500617980957,0.0826771650463343
"20421865",-105.869972229004,38.0084686279297,0.169291337952018
"21051105",-105.262847900391,41.3348426818848,0.110236220061779
"20520304",-93.3881607055664,39.3998069763184,0.114173227921128
"20884439",-96.8251495361328,41.0512008666992,0.102362204343081
"20094136",-102.87858581543,36.5599098205566,0.283464565873146
"22616526",-106.357147216797,50.754280090332,0.145669290795922
"22085910",-101.001976013184,47.6803016662598,0.10629921220243
"21108182",-100.986869812012,41.9466934204102,0.161417322233319
"20509997",-96.9122314453125,39.0704193115234,0.110236220061779
"20509920",-94.0582046508789,39.2920875549316,0.094488188624382
"20593475",-105.706726074219,38.8931007385254,0.173228345811367
"20062849",-100.255516052246,36.5765647888184,0.259842518717051
"20021085",-94.840950012207,36.7530670166016,0.153543306514621
"19937796",-91.8568496704102,36.5673217773438,0.0905511807650328
"20676389",-95.9077911376953,40.0162162780762,0.102362204343081
"20572630",-104.395545959473,38.868579864502,0.149606298655272
