"","lon","lat","albedo"
"21154314",-77.9029693603516,53.9827461242676,0.641732281073928
"19050691",-90.1750335693359,38.9011840820312,0.0826771650463343
"19751051",-104.787788391113,44.1579742431641,0.102362204343081
"18491547",-87.2692642211914,35.5378265380859,0.0511811021715403
"18610432",-88.1369781494141,36.2396774291992,0.0511811021715403
"18694135",-89.8207626342773,36.7735252380371,0.0905511807650328
"20446377",-101.648551940918,48.992115020752,0.0866141729056835
"20987712",-100.763305664062,53.4384727478027,0.0748031493276358
"21664592",-64.7402648925781,59.4216194152832,0.704724406823516
"21616397",-73.555778503418,58.6894569396973,0.618110233917832
"19129740",-85.5764083862305,39.2479438781738,0.137795275077224
"19429033",-84.8148422241211,41.0960540771484,0.114173227921128
"20286905",-71.4863891601562,46.8524398803711,0.0984251964837313
"21285867",-60.4806632995605,55.563777923584,0.0551181100308895
"19988609",-100.87557220459,45.5472106933594,0.129921259358525
"18918793",-94.1267471313477,38.2566566467285,0.0826771650463343
"21528437",-76.5112075805664,57.7166328430176,0.62992125749588
"19521718",-91.3263778686523,41.8956031799316,0.0590551178902388
"19178511",-94.6478805541992,39.8605308532715,0.062992125749588
"21356722",-75.1555328369141,55.9253234863281,0.968503933399916
"20846569",-90.1512680053711,51.5793533325195,0.248031495139003
"20375999",-103.193786621094,48.5584869384766,0.10629921220243
"18869965",-83.9417190551758,37.6514205932617,0.0433070864528418
"18135551",-100.791854858398,34.0567016601562,0.688976375386119
"19385556",-99.4107055664062,41.4037246704102,0.114173227921128
"18162113",-104.971694946289,34.4249267578125,0.413385825231671
"19055522",-101.815299987793,39.4703330993652,0.161417322233319
"18495836",-84.6142730712891,35.5011863708496,0.122047243639827
"20221841",-99.4307174682617,47.1424522399902,0.0669291336089373
"20058599",-87.8554458618164,45.4029960632324,0.062992125749588
"18962476",-85.6990280151367,38.2396659851074,0.173228345811367
"18918956",-98.494499206543,38.4597854614258,0.110236220061779
"19362968",-83.8595809936523,40.6562538146973,0.129921259358525
"20129473",-101.481025695801,46.5978660583496,0.102362204343081
"18984812",-93.9642333984375,38.6467704772949,0.0866141729056835
"18764408",-86.0355606079102,37.0772171020508,0.122047243639827
"18624238",-103.806488037109,37.0006332397461,0.133858267217875
"19042115",-96.1336288452148,39.0904159545898,0.0866141729056835
"20059033",-100.908477783203,46.0512771606445,0.10629921220243
"20864583",-104.948486328125,52.6775741577148,0.0984251964837313
"20424374",-101.780250549316,48.8305130004883,0.0866141729056835
"20177440",-87.7106628417969,46.2495918273926,0.0551181100308895
"20292227",-98.2158432006836,47.5915069580078,0.0826771650463343
"21827684",-73.0643463134766,61.2246475219727,0.499999998137355
"21303829",-72.8019256591797,55.4082679748535,0.661417320370674
"20613772",-107.217636108398,50.7546882629395,0.0984251964837313
"18698668",-93.0948181152344,36.9149780273438,0.0748031493276358
"19349623",-80.3729400634766,40.5133476257324,0.110236220061779
"21114371",-67.2738571166992,53.6962928771973,0.0826771650463343
"20600470",-103.37230682373,50.3397903442383,0.094488188624382
"19200513",-94.4789886474609,39.9895896911621,0.0866141729056835
"20239476",-100.402725219727,47.335521697998,0.0984251964837313
"20903038",-66.4665679931641,51.837028503418,0.196850392967463
"19271168",-100.945526123047,40.7635154724121,0.153543306514621
"20772213",-107.19702911377,52.072208404541,0.125984251499176
"20582737",-98.7669296264648,49.8745422363281,0.0905511807650328
"19306100",-93.0556640625,40.5885009765625,0.0826771650463343
"18817071",-82.2313766479492,37.3094635009766,0.094488188624382
"19126029",-104.293815612793,40.0567588806152,0.169291337952018
"19094882",-94.7136764526367,39.3483238220215,0.062992125749588
"18742543",-89.5398178100586,37.0465316772461,0.0905511807650328
"20345154",-101.932624816895,48.2331314086914,0.102362204343081
"19319465",-97.4681854248047,40.8785743713379,0.0826771650463343
"20199663",-94.0429458618164,46.6761283874512,0.047244094312191
"19275538",-100.018402099609,40.7380561828613,0.125984251499176
"20763057",-94.0377655029297,51.0667953491211,0.0905511807650328
"19231646",-103.710609436035,40.6815986633301,0.165354330092669
"18874419",-85.1996231079102,37.7044067382812,0.0905511807650328
"19861023",-102.68790435791,44.7715454101562,0.133858267217875
"21014137",-101.462615966797,53.7286529541016,0.0984251964837313
"18874270",-81.6250991821289,37.6369247436523,0.094488188624382
"19060112",-107.613647460938,39.8661575317383,0.0748031493276358
"19139110",-100.606002807617,39.9173622131348,0.15748031437397
"19174160",-96.0240173339844,39.8968391418457,0.0826771650463343
"19173883",-88.7252349853516,39.6066780090332,0.078740157186985
"19495103",-85.9197616577148,41.5464363098145,0.0905511807650328
"19970908",-97.8664855957031,45.2401161193848,0.0984251964837313
"18927666",-95.9665222167969,38.3904304504395,0.078740157186985
"19367350",-83.3598175048828,40.6737098693848,0.141732282936573
"19271296",-104.852554321289,41.0059013366699,0.161417322233319
"19244154",-84.7474594116211,39.9328880310059,0.141732282936573
"19090701",-100.84188079834,39.6312866210938,0.122047243639827
"18641818",-103.04899597168,37.060115814209,0.287401573732495
"21316948",-69.8056640625,55.5744438171387,0.515748029574752
"20310071",-106.562171936035,48.3108940124512,0.141732282936573
"18403204",-80.1810073852539,34.9113540649414,0.728346453979611
"19063818",-88.1955108642578,38.9174690246582,0.0984251964837313
"21282305",-89.6102447509766,55.5248565673828,0.496062990278006
"20248435",-105.885673522949,47.7928009033203,0.133858267217875
"19063622",-83.3483734130859,38.7976303100586,0.0708661414682865
"19723962",-85.0274353027344,43.0221786499023,0.114173227921128
"18954306",-102.389122009277,38.8854141235352,0.149606298655272
"18821713",-88.0170822143555,37.4653129577637,0.094488188624382
"19390067",-102.699409484863,41.6273994445801,0.161417322233319
"19820784",-84.562385559082,43.6613807678223,0.094488188624382
"18633020",-103.196548461914,37.0169525146484,0.181102361530066
"21128590",-102.38395690918,54.8568534851074,0.0590551178902388
"19979221",-83.8125915527344,44.7317161560059,0.275590550154448
"19671164",-85.6470413208008,42.6875190734863,0.114173227921128
"21603178",-73.0766525268555,58.5433158874512,0.574803147464991
"18975727",-86.8188247680664,38.3474235534668,0.094488188624382
"19424876",-91.195915222168,41.2672462463379,0.0748031493276358
"20807241",-100.037734985352,51.8108787536621,0.078740157186985
"20494045",-78.4310073852539,48.4140205383301,0.133858267217875
"20204268",-100.51301574707,47.0819702148438,0.102362204343081
"18892153",-88.2999801635742,37.8900184631348,0.0826771650463343
"19539781",-104.730484008789,42.7358665466309,0.137795275077224
"19301647",-91.6863021850586,40.5053024291992,0.0748031493276358
"19922755",-106.523628234863,45.4750671386719,0.102362204343081
"19315229",-102.317535400391,41.1247100830078,0.185039369389415
"19306223",-96.4222717285156,40.7423095703125,0.0826771650463343
"18342532",-103.66187286377,35.3683395385742,0.228346455842257
"20138086",-95.4088592529297,46.297679901123,0.0748031493276358
"18262947",-94.3238296508789,34.4803886413574,0.118110235780478
"21594393",-73.7902374267578,58.4411010742188,0.665354328230023
"19332676",-97.6450653076172,40.9714050292969,0.0826771650463343
"21193817",-74.1228942871094,54.341968536377,0.5275590531528
"18509287",-90.4589691162109,35.7308654785156,0.094488188624382
"19182388",-81.2834625244141,39.4870948791504,0.0826771650463343
"19424268",-75.7078247070312,40.9516334533691,0.125984251499176
"18518074",-90.0572128295898,35.7681427001953,0.078740157186985
"20406211",-84.2788772583008,47.8439750671387,0.0669291336089373
"19425049",-95.9337844848633,41.4749450683594,0.0708661414682865
"21044487",-85.0541229248047,53.1195869445801,0.240157479420304
"20521023",-95.5987091064453,49.1938858032227,0.0905511807650328
"20063160",-92.4312286376953,45.6149253845215,0.0669291336089373
"19473452",-95.520393371582,41.7666130065918,0.0826771650463343
"19205006",-96.9804458618164,40.1349716186523,0.0826771650463343
"18592868",-89.1798782348633,36.1689338684082,0.094488188624382
"20129186",-92.4876937866211,46.0901222229004,0.062992125749588
"19302074",-103.838798522949,41.135986328125,0.145669290795922
"18663350",-90.4933624267578,36.6168022155762,0.0905511807650328
"19182253",-77.9935684204102,39.4511566162109,0.153543306514621
"19908700",-81.349967956543,44.1961250305176,0.192913385108113
"18764846",-97.0608062744141,37.472038269043,0.0984251964837313
"20476331",-75.3860092163086,48.2617301940918,0.078740157186985
"18544456",-89.3631820678711,35.8971824645996,0.10629921220243
"20459548",-100.487579345703,49.0149154663086,0.0826771650463343
"20802941",-103.918334960938,52.063346862793,0.10629921220243
"18897243",-107.147666931152,38.8356170654297,0.0236220471560955
"18632154",-81.347038269043,36.2233581542969,0.102362204343081
"18470251",-105.782897949219,36.2223854064941,0.196850392967463
"20952429",-97.9899215698242,52.9300727844238,0.062992125749588
"20217503",-101.548957824707,47.2485466003418,0.078740157186985
"19125708",-95.1010284423828,39.5548210144043,0.0826771650463343
"19962126",-98.5185089111328,45.2161254882812,0.114173227921128
"20829089",-94.3817291259766,51.6417007446289,0.0669291336089373
"20657748",-105.771591186523,50.9953346252441,0.102362204343081
"20063476",-102.287178039551,46.1743621826172,0.114173227921128
"19138969",-96.6277542114258,39.707950592041,0.0866141729056835
"21093368",-101.854148864746,54.485767364502,0.0748031493276358
"19631767",-91.5192413330078,42.6230545043945,0.078740157186985
"19398794",-100.396675109863,41.5449333190918,0.145669290795922
"19240154",-95.1897811889648,40.2685279846191,0.0748031493276358
"19182574",-85.8830413818359,39.5794525146484,0.078740157186985
"19451014",-84.0982666015625,41.2200508117676,0.141732282936573
"18861309",-87.5240936279297,37.6851272583008,0.0866141729056835
"19641080",-106.954559326172,43.5676155090332,0.110236220061779
"20402177",-95.4078598022461,48.2617988586426,0.0748031493276358
"18750931",-79.6049423217773,36.8892250061035,0.122047243639827
"20076363",-92.3774871826172,45.7065505981445,0.0669291336089373
"19103635",-93.376106262207,39.3448944091797,0.0866141729056835
"19082098",-106.92601776123,39.9558792114258,0.10629921220243
"18479017",-104.694747924805,36.2085418701172,0.248031495139003
"20225739",-84.2995529174805,46.5009269714355,0.0748031493276358
"19302059",-103.373962402344,41.1063842773438,0.15748031437397
"19156755",-101.74299621582,40.0925254821777,0.133858267217875
"20811512",-95.3727951049805,51.5485725402832,0.0669291336089373
"19477486",-85.6657104492188,41.4267578125,0.0708661414682865
"20450921",-106.953712463379,49.4300384521484,0.122047243639827
"21511405",-98.8532867431641,58.4529418945312,0.287401573732495
"19714662",-72.1868209838867,42.8464164733887,0.0590551178902388
"19900573",-100.651763916016,44.9147567749023,0.0984251964837313
"20974488",-99.976203918457,53.2629165649414,0.0275590550154448
"20490471",-104.602462768555,49.5546035766602,0.122047243639827
"20058997",-99.7391967773438,45.9768600463867,0.062992125749588
"19064202",-98.2995147705078,39.3316040039062,0.102362204343081
"18540682",-105.969062805176,36.6419982910156,0.137795275077224
"19394542",-105.01229095459,41.8060340881348,0.094488188624382
"18627927",-85.4540100097656,36.2728233337402,0.122047243639827
"19799283",-98.9068222045898,44.110652923584,0.165354330092669
"19526589",-105.132026672363,42.6762351989746,0.122047243639827
"19191708",-94.4333724975586,39.9329147338867,0.0826771650463343
"19385323",-92.8663482666016,41.0818710327148,0.0826771650463343
"20715009",-107.648780822754,51.6282348632812,0.122047243639827
"19477539",-87.0384216308594,41.4645729064941,0.078740157186985
"18782367",-94.8073425292969,37.4748039245605,0.10629921220243
"19940400",-107.95418548584,45.7090339660645,0.125984251499176
"18777972",-94.9810409545898,37.4562301635742,0.094488188624382
"19495859",-107.806968688965,42.6629676818848,0.149606298655272
"21246468",-68.2743148803711,54.9163589477539,0.499999998137355
"19120800",-82.22021484375,39.1249160766602,0.0748031493276358
"18958263",-90.3911590576172,38.3511199951172,0.0708661414682865
"19125065",-78.8948822021484,39.1085510253906,0.125984251499176
"20389321",-107.62629699707,49.0049057006836,0.141732282936573
"19182880",-93.7712326049805,39.8494682312012,0.0708661414682865
"20164089",-83.6007919311523,46.0367317199707,0.0708661414682865
"19790711",-106.407936096191,44.5462036132812,0.118110235780478
"18311021",-86.0692138671875,34.4953002929688,0.137795275077224
"18839043",-81.3432083129883,37.4253387451172,0.192913385108113
"21211482",-76.014030456543,54.5090980529785,0.744094485417008
"19384796",-79.3227691650391,40.7229652404785,0.133858267217875
"20503540",-99.7326812744141,49.3089599609375,0.102362204343081
"21497544",-73.6479339599609,57.3849868774414,0.547244092449546
"19442607",-94.5800170898438,41.5233688354492,0.0748031493276358
"20296569",-96.2986755371094,47.5124282836914,0.0866141729056835
"19182406",-81.7245101928711,39.4937210083008,0.094488188624382
"21849707",-73.5806350708008,61.5047950744629,0.559055116027594
"18887993",-94.4340438842773,38.0853576660156,0.0866141729056835
"20028277",-102.697021484375,45.9497680664062,0.0984251964837313
"18360251",-106.935745239258,35.6603507995605,0.240157479420304
"20269757",-84.3057708740234,46.8241119384766,0.0708661414682865
"20437454",-97.533821105957,48.6549186706543,0.0708661414682865
"21299421",-72.6000595092773,55.3666534423828,0.610236218199134
"21057440",-76.8743667602539,53.0883331298828,0.720472438260913
"21097773",-102.012062072754,54.5391159057617,0.0118110235780478
"21233492",-76.0197677612305,54.718936920166,0.606299210339785
"20520716",-86.036865234375,48.7745018005371,0.0511811021715403
"20005029",-67.6488571166992,44.8850784301758,0.062992125749588
"18756269",-103.348091125488,37.7523231506348,0.153543306514621
"20119575",-70.1030120849609,45.6539154052734,0.094488188624382
"19389104",-76.9923858642578,40.7328758239746,0.102362204343081
"19600632",-82.9621963500977,42.1625900268555,0.137795275077224
"19186868",-83.2039413452148,39.5468330383301,0.137795275077224
"20560566",-93.3107376098633,49.3838043212891,0.062992125749588
"19332477",-92.1699981689453,40.7184829711914,0.0866141729056835
"19363412",-95.5310363769531,41.0616226196289,0.0826771650463343
"19689003",-91.9160385131836,43.0186958312988,0.078740157186985
"18355857",-107.162033081055,35.6490631103516,0.21259842440486
"19134462",-93.7806854248047,39.5509567260742,0.078740157186985
"19337204",-101.33415222168,41.205436706543,0.137795275077224
"18425443",-85.4678039550781,35.1217422485352,0.0866141729056835
"19698253",-105.420455932617,43.8433990478516,0.125984251499176
"19209501",-99.6233062744141,40.3009986877441,0.114173227921128
"20191060",-100.38835144043,46.9765434265137,0.110236220061779
"20252325",-89.3445587158203,46.8554649353027,0.0748031493276358
"18918320",-82.369873046875,37.9093132019043,0.094488188624382
"18536090",-100.536346435547,36.3087692260742,0.220472440123558
"20001444",-89.7486801147461,45.0676956176758,0.062992125749588
"19663060",-106.034622192383,43.6490936279297,0.129921259358525
"19147468",-88.6116638183594,39.4405860900879,0.078740157186985
"20934049",-72.6142883300781,52.0023536682129,0.0551181100308895
"19684120",-79.1631240844727,42.6542091369629,0.0354330707341433
"19829537",-83.2148742675781,43.6903190612793,0.224409447982907
"19975595",-107.387084960938,45.9152221679688,0.094488188624382
"19033242",-94.2693481445312,38.9529800415039,0.0905511807650328
"19196072",-93.4240493774414,39.9165649414062,0.0748031493276358
"20895225",-98.476806640625,52.4606781005859,0.0669291336089373
"19024609",-98.8967590332031,39.120361328125,0.114173227921128
"18870536",-98.4330596923828,38.1661376953125,0.0826771650463343
"18883286",-86.7407836914062,37.794261932373,0.0708661414682865
"19455578",-88.2854385375977,41.361400604248,0.0748031493276358
"20477260",-104.332992553711,49.4300308227539,0.125984251499176
"21115333",-100.194137573242,54.5649452209473,0.0669291336089373
"20164863",-107.844505310059,47.3246269226074,0.133858267217875
"19499530",-86.5739517211914,41.5927772521973,0.078740157186985
"19104065",-105.644165039062,40.0070762634277,0.0433070864528418
"19059249",-84.0534057617188,38.7851676940918,0.0905511807650328
"20375770",-95.4716186523438,48.063907623291,0.078740157186985
"19587766",-91.9499206542969,42.3512687683105,0.078740157186985
"20331380",-84.2530059814453,47.2800140380859,0.0551181100308895
"20191007",-98.6527862548828,46.8675498962402,0.0984251964837313
"18333656",-101.640914916992,35.2091636657715,0.169291337952018
"20613700",-104.369438171387,50.5232162475586,0.118110235780478
"20243497",-88.6238403320312,46.7635345458984,0.0669291336089373
"20278922",-95.0070495605469,47.3103866577148,0.062992125749588
"19966346",-93.0566177368164,44.9603385925293,0.0826771650463343
"18399347",-92.9998474121094,35.1953659057617,0.283464565873146
"19305494",-77.6626358032227,40.2116928100586,0.10629921220243
"19301395",-85.1840286254883,40.2993049621582,0.122047243639827
"18126950",-106.399528503418,34.3102035522461,0.374015746638179
"19966746",-105.729248046875,45.7269477844238,0.094488188624382
"21290658",-73.9986801147461,55.2727699279785,0.740157477557659
"20547573",-100.410385131836,49.7026443481445,0.094488188624382
"18592608",-83.0026245117188,36.0220031738281,0.102362204343081
"20371570",-102.209442138672,48.4541969299316,0.078740157186985
"19183054",-98.5509414672852,40.0783081054688,0.10629921220243
"19956795",-72.7092437744141,44.4841957092285,0.0905511807650328
"18918507",-86.9021911621094,38.0078315734863,0.0826771650463343
"20336132",-94.6993637084961,47.7225646972656,0.0669291336089373
"19935514",-92.4567184448242,44.7184028625488,0.0905511807650328
"19341460",-97.1013259887695,40.9992904663086,0.0748031493276358
"21088223",-75.8871841430664,53.3632736206055,0.673228343948722
"19922374",-94.3428649902344,44.7146377563477,0.0748031493276358
"19292611",-85.6794586181641,40.2567138671875,0.129921259358525
"19508903",-102.57112121582,42.3913116455078,0.129921259358525
"19051216",-104.678512573242,39.6175422668457,0.145669290795922
"21216567",-100.467788696289,55.5482444763184,0.0590551178902388
"20247315",-72.2818069458008,46.5542831420898,0.0826771650463343
"18491207",-79.3691635131836,35.3982963562012,0.984251964837313
"20437368",-94.7350997924805,48.4956703186035,0.0905511807650328
"19002536",-97.1031188964844,38.8957633972168,0.122047243639827
"21264232",-73.5336380004883,55.0176467895508,0.618110233917832
"21387525",-74.7733535766602,56.2365341186523,0.964566925540566
"20507745",-93.2259216308594,48.9638595581055,0.0393700785934925
"21449112",-73.3127059936523,56.875617980957,0.964566925540566
"19376082",-81.5609130859375,40.6968116760254,0.0590551178902388
"18289234",-91.3109893798828,34.5193901062012,0.15748031437397
"18962590",-88.5138244628906,38.3165550231934,0.0905511807650328
"19481609",-78.5904769897461,41.3317489624023,0.110236220061779
"20313243",-69.397834777832,47.0743293762207,0.358267715200782
"20981984",-56.6117477416992,52.9252090454102,0.122047243639827
"19530381",-87.5839691162109,41.8214836120605,0.094488188624382
"18628147",-90.7652816772461,36.4222259521484,0.0905511807650328
"19349792",-84.6038818359375,40.589542388916,0.153543306514621
"18971426",-89.3263778686523,38.3948364257812,0.094488188624382
"18922561",-78.5364608764648,37.8881454467773,0.141732282936573
"21088052",-70.3602600097656,53.3954315185547,0.484251966699958
"21479947",-74.0499114990234,57.1963081359863,0.657480312511325
"19266713",-99.3827590942383,40.6471138000488,0.0905511807650328
"18606065",-88.9777069091797,36.2388076782227,0.0905511807650328
"19213772",-95.9511795043945,40.1395301818848,0.0708661414682865
"18857582",-105.66926574707,38.4998168945312,0.129921259358525
"18447570",-88.2448043823242,35.3148460388184,0.145669290795922
"20433212",-103.044281005859,48.9896240234375,0.114173227921128
"18597211",-87.7615737915039,36.1533851623535,0.0748031493276358
"19112571",-96.9502563476562,39.5608787536621,0.0866141729056835
"19420863",-102.254211425781,41.7984619140625,0.133858267217875
"19424869",-91.0087966918945,41.2598876953125,0.0708661414682865
"21049243",-97.432258605957,53.7623481750488,0.0708661414682865
"19918285",-104.143943786621,45.2708206176758,0.125984251499176
"18623403",-82.57861328125,36.1914329528809,0.149606298655272
"18821492",-82.6858749389648,37.3428344726562,0.141732282936573
"19790672",-105.070922851562,44.4495277404785,0.125984251499176
"20520619",-83.1632614135742,48.6966590881348,0.110236220061779
"19240128",-94.4826583862305,40.2364692687988,0.078740157186985
"18976139",-97.4512329101562,38.7527885437012,0.0984251964837313
"18685335",-89.9074859619141,36.7251968383789,0.0826771650463343
"19385395",-94.8346939086914,41.1689987182617,0.0866141729056835
"19107403",-77.5861282348633,38.9915008544922,0.114173227921128
"21532834",-76.3309631347656,57.7635688781738,0.570866139605641
"20001543",-92.5938415527344,45.1862564086914,0.0826771650463343
"19631569",-86.2008895874023,42.4414558410645,0.078740157186985
"19126134",-107.62028503418,40.2778244018555,0.0708661414682865
"19195922",-89.4998931884766,39.7675704956055,0.0708661414682865
"21554675",-70.1208190917969,58.0408172607422,0.440944880247116
"20411186",-102.348602294922,48.7686424255371,0.094488188624382
"19099521",-101.333198547363,39.7136497497559,0.145669290795922
"18768956",-89.5993881225586,37.2030487060547,0.078740157186985
"19468510",-81.2740173339844,41.2796440124512,0.173228345811367
"21295086",-74.8810729980469,55.3140640258789,0.692913383245468
"21440796",-91.0624618530273,57.2014999389648,0.110236220061779
"18909764",-88.3963928222656,37.9975967407227,0.0826771650463343
"20208153",-84.894416809082,46.3878784179688,0.0708661414682865
"18640935",-80.8161392211914,36.2669715881348,0.078740157186985
"19323182",-79.6405258178711,40.3389701843262,0.122047243639827
"18861892",-102.93155670166,38.3589363098145,0.15748031437397
"19706906",-100.586013793945,43.583568572998,0.149606298655272
"20547542",-99.3239288330078,49.6298713684082,0.094488188624382
"18966854",-85.1170043945312,38.2523994445801,0.0905511807650328
"20455120",-99.5680541992188,48.9196662902832,0.10629921220243
"18905561",-93.4259872436523,38.1487617492676,0.0551181100308895
"19534904",-90.8112030029297,41.9613151550293,0.0748031493276358
"20221259",-82.1078491210938,46.4200325012207,0.145669290795922
"19165501",-100.074607849121,40.0515670776367,0.125984251499176
"18702951",-90.1279602050781,36.8345489501953,0.10629921220243
"19658701",-107.490455627441,43.7257957458496,0.137795275077224
"19301934",-99.6298828125,40.883171081543,0.0905511807650328
"18760250",-92.0315475463867,37.2350158691406,0.078740157186985
"20556559",-107.313591003418,50.2991676330566,0.125984251499176
"21704413",-72.577522277832,59.7140274047852,0.606299210339785
"20855611",-98.4012298583984,52.1130256652832,0.0669291336089373
"19490818",-88.9720458984375,41.6104316711426,0.078740157186985
"18878895",-87.0050506591797,37.775218963623,0.0905511807650328
"21559187",-74.1724853515625,58.0495910644531,0.645669288933277
"19460051",-90.1661224365234,41.4540786743164,0.078740157186985
"18624083",-99.4628143310547,36.7640800476074,0.15748031437397
"18888014",-94.9847564697266,38.109245300293,0.0748031493276358
"18672046",-87.868293762207,36.5874824523926,0.0433070864528418
"19165347",-95.7578201293945,39.8295974731445,0.0708661414682865
"19864264",-70.4009094238281,43.8700370788574,0.0866141729056835
"20340388",-90.2375106811523,47.545955657959,0.0354330707341433
"18799933",-93.7533340454102,37.5347747802734,0.0551181100308895
"19878719",-105.735717773438,45.1076354980469,0.102362204343081
"18765171",-106.305625915527,37.9859199523926,0.141732282936573
"21633972",-72.299446105957,58.8980865478516,0.759842516854405
"21273043",-73.7668228149414,55.1019744873047,0.885826768353581
"18765082",-103.637306213379,37.8217506408691,0.149606298655272
"19094624",-88.0346755981445,39.0999412536621,0.0826771650463343
"19337071",-97.4579544067383,40.9896697998047,0.078740157186985
"20005875",-90.5840530395508,45.1313095092773,0.0748031493276358
"19795157",-107.983283996582,44.6948738098145,0.177165353670716
"19940389",-107.553024291992,45.6779899597168,0.118110235780478
"19239623",-81.5417022705078,39.8437271118164,0.0905511807650328
"21159463",-105.210609436035,55.3844947814941,0.0118110235780478
"18658537",-80.6849594116211,36.3665046691895,0.0866141729056835
"18566437",-88.6891937255859,36.0030860900879,0.0826771650463343
"21207793",-101.651329040527,55.5545806884766,0.0590551178902388
"21647259",-75.3602142333984,59.0366287231445,0.708661414682865
"20920889",-74.0519790649414,51.8806648254395,0.0511811021715403
"20662090",-103.461517333984,50.8487510681152,0.102362204343081
"21013168",-68.8392791748047,52.7473487854004,0.0393700785934925
"21031756",-102.035057067871,53.9326820373535,0.0826771650463343
"18716661",-103.523147583008,37.5279426574707,0.129921259358525
"19280030",-102.714889526367,40.925479888916,0.137795275077224
"19548097",-90.4854125976562,42.034854888916,0.0826771650463343
"19411624",-89.9501647949219,41.1366195678711,0.0669291336089373
"20005550",-81.5946197509766,44.871208190918,0.0078740157186985
"20063464",-101.88582611084,46.1471786499023,0.110236220061779
"18746998",-90.8588409423828,37.1159248352051,0.0551181100308895
"19997081",-90.8503646850586,45.0803375244141,0.0708661414682865
"18667684",-88.8334121704102,36.5898132324219,0.0826771650463343
"19891795",-101.450546264648,44.9043388366699,0.145669290795922
"18531667",-99.9541931152344,36.253490447998,0.185039369389415
"20802804",-98.7294311523438,51.6840476989746,0.0984251964837313
"19288414",-90.9501419067383,40.3944664001465,0.0590551178902388
"19491225",-100.365142822266,42.1412391662598,0.125984251499176
